"filename","issue_severity","line_number","test_id","total_lines_in_file"
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",213,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",262,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",268,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",284,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",303,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",311,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",323,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",331,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",340,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",346,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",352,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",358,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",367,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",373,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",379,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",393,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",399,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",405,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",411,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",445,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",476,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",477,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",660,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",835,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",858,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",859,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",944,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1048,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1221,"B607",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1221,"B603",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1228,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1239,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1427,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1444,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1558,"B603",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1570,"B603",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1609,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1632,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1680,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1833,"B101",0
"node\tools\gyp\pylib\gyp\xcode_emulation.py","LOW",1871,"B101",0
"node\tools\gyp\pylib\gyp\xcode_ninja.py","LOW",19,"B406",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","MEDIUM",433,"B303",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",438,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",447,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",459,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",1326,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",1340,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",1356,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",1373,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",1397,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",2625,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",2919,"B101",0
"node\tools\gyp\pylib\gyp\xcodeproj_file.py","LOW",2924,"B101",0
"node\tools\gyp\pylib\gyp\xml_fix.py","LOW",13,"B408",0
"node\tools\gyp\test_gyp.py","LOW",13,"B404",0
"node\tools\gyp\test_gyp.py","LOW",209,"B603",0
"node\tools\gyp\tools\pretty_vcproj.py","LOW",20,"B408",0
"node\tools\gyp\tools\pretty_vcproj.py","LOW",21,"B408",0
"node\tools\gyp\tools\pretty_vcproj.py","MEDIUM",229,"B318",0
"node\tools\gyp\tools\pretty_vcproj.py","MEDIUM",312,"B318",0
"node\tools\gyp\tools\pretty_vcproj.py","MEDIUM",332,"B318",0
"node\tools\icu\icutrim.py","HIGH",156,"B605",355
"node\tools\inspector_protocol\code_generator.py","HIGH",179,"B701",690
"node\tools\inspector_protocol\jinja2\_compat.py","LOW",31,"B403",99
"node\tools\inspector_protocol\jinja2\_compat.py","LOW",60,"B403",99
"node\tools\inspector_protocol\jinja2\_compat.py","MEDIUM",64,"B102",99
"node\tools\inspector_protocol\jinja2\bccache.py","MEDIUM",44,"B302",362
"node\tools\inspector_protocol\jinja2\bccache.py","MEDIUM",45,"B302",362
"node\tools\inspector_protocol\jinja2\bccache.py","MEDIUM",168,"B303",362
"node\tools\inspector_protocol\jinja2\bccache.py","MEDIUM",178,"B303",362
"node\tools\inspector_protocol\jinja2\compiler.py","MEDIUM",49,"B102",1721
"node\tools\inspector_protocol\jinja2\compiler.py","MEDIUM",56,"B102",1721
"node\tools\inspector_protocol\jinja2\compiler.py","LOW",696,"B101",1721
"node\tools\inspector_protocol\jinja2\debug.py","MEDIUM",29,"B102",372
"node\tools\inspector_protocol\jinja2\debug.py","LOW",51,"B110",372
"node\tools\inspector_protocol\jinja2\debug.py","LOW",84,"B101",372
"node\tools\inspector_protocol\jinja2\debug.py","LOW",284,"B110",372
"node\tools\inspector_protocol\jinja2\debug.py","MEDIUM",289,"B102",372
"node\tools\inspector_protocol\jinja2\debug.py","LOW",370,"B110",372
"node\tools\inspector_protocol\jinja2\environment.py","LOW",102,"B101",1276
"node\tools\inspector_protocol\jinja2\environment.py","LOW",104,"B101",1276
"node\tools\inspector_protocol\jinja2\environment.py","LOW",108,"B101",1276
"node\tools\inspector_protocol\jinja2\environment.py","LOW",416,"B110",1276
"node\tools\inspector_protocol\jinja2\environment.py","MEDIUM",956,"B102",1276
"node\tools\inspector_protocol\jinja2\ext.py","LOW",353,"B101",627
"node\tools\inspector_protocol\jinja2\ext.py","HIGH",584,"B701",627
"node\tools\inspector_protocol\jinja2\filters.py","LOW",454,"B311",1190
"node\tools\inspector_protocol\jinja2\filters.py","LOW",604,"B101",1190
"node\tools\inspector_protocol\jinja2\filters.py","LOW",605,"B101",1190
"node\tools\inspector_protocol\jinja2\idtracking.py","LOW",121,"B101",286
"node\tools\inspector_protocol\jinja2\lexer.py","LOW",140,"B101",739
"node\tools\inspector_protocol\jinja2\lexer.py","LOW",615,"B101",739
"node\tools\inspector_protocol\jinja2\loaders.py","MEDIUM",459,"B303",481
"node\tools\inspector_protocol\jinja2\nodes.py","LOW",69,"B101",999
"node\tools\inspector_protocol\jinja2\nodes.py","LOW",70,"B101",999
"node\tools\inspector_protocol\jinja2\sandbox.py","LOW",367,"B110",475
"node\tools\inspector_protocol\jinja2\utils.py","LOW",253,"B311",647
"node\tools\inspector_protocol\jinja2\utils.py","LOW",255,"B311",647
"node\tools\inspector_protocol\jinja2\utils.py","LOW",263,"B311",647
"node\tools\inspector_protocol\jinja2\utils.py","LOW",268,"B311",647
"node\tools\inspector_protocol\jinja2\utils.py","MEDIUM",640,"B102",647
"node\tools\inspector_protocol\roll.py","LOW",10,"B404",162
"node\tools\inspector_protocol\roll.py","LOW",33,"B603",162
"node\tools\install.py","LOW",103,"B101",235
"node\tools\install.py","LOW",112,"B101",235
"node\tools\js2c.py","LOW",210,"B101",218
"node\tools\js2c.py","LOW",212,"B101",218
"node\tools\mkssldef.py","LOW",32,"B101",53
"node\tools\mkssldef.py","LOW",33,"B101",53
"node\tools\run-valgrind.py","LOW",32,"B404",66
"node\tools\run-valgrind.py","LOW",59,"B603",66
"node\tools\test.py","LOW",37,"B404",1750
"node\tools\test.py","HIGH",647,"B605",1750
"node\tools\test.py","LOW",692,"B603",1750
"node\tools\test.py","LOW",1017,"B101",1750
"node\tools\test.py","LOW",1029,"B101",1750
"nss\automation\release\nss-release-helper.py","LOW",12,"B404",374
"nss\automation\release\nss-release-helper.py","LOW",13,"B404",374
"nss\automation\release\nss-release-helper.py","LOW",38,"B603",374
"nss\automation\release\nss-release-helper.py","LOW",218,"B607",374
"nss\automation\release\nss-release-helper.py","LOW",218,"B603",374
"nss\automation\release\nss-release-helper.py","LOW",219,"B607",374
"nss\automation\release\nss-release-helper.py","LOW",219,"B603",374
"nss\automation\release\nss-release-helper.py","HIGH",314,"B602",374
"nss\automation\release\nss-release-helper.py","HIGH",315,"B602",374
"nss\coreconf\check_cc.py","LOW",4,"B404",21
"nss\coreconf\check_cc.py","LOW",13,"B603",21
"nss\coreconf\shlibsign.py","LOW",8,"B404",30
"nss\coreconf\shlibsign.py","LOW",27,"B603",30
"nss\coreconf\werror.py","LOW",4,"B404",60
"nss\coreconf\werror.py","LOW",10,"B603",60
"nss\coreconf\werror.py","LOW",17,"B603",60
"nss\coreconf\werror.py","LOW",27,"B603",60
"nss\gtests\common\wycheproof\genTestVectors.py","LOW",10,"B404",873
"nss\gtests\common\wycheproof\genTestVectors.py","LOW",823,"B607",873
"nss\gtests\common\wycheproof\genTestVectors.py","LOW",823,"B603",873
"nss\gtests\google_test\gtest\scripts\common.py","HIGH",49,"B605",83
"nss\gtests\google_test\gtest\scripts\upload_gtest.py","LOW",74,"B606",78
"nss\gtests\google_test\gtest\test\googletest-filter-unittest.py","MEDIUM",61,"B307",636
"nss\gtests\google_test\gtest\test\googletest-filter-unittest.py","MEDIUM",77,"B307",636
"nss\gtests\google_test\gtest\test\gtest_test_utils.py","LOW",46,"B404",314
"nss\gtests\google_test\gtest\test\gtest_test_utils.py","LOW",239,"B603",314
"nss\gtests\google_test\gtest\test\gtest_test_utils.py","HIGH",269,"B605",314
"nss\gtests\google_test\gtest\test\gtest_test_utils.py","HIGH",271,"B605",314
"nss\gtests\google_test\gtest\test\gtest_xml_outfiles_test.py","LOW",35,"B408",140
"nss\gtests\google_test\gtest\test\gtest_xml_outfiles_test.py","MEDIUM",126,"B318",140
"nss\gtests\google_test\gtest\test\gtest_xml_outfiles_test.py","MEDIUM",128,"B318",140
"nss\gtests\google_test\gtest\test\gtest_xml_outfiles_test.py","MEDIUM",130,"B318",140
"nss\gtests\google_test\gtest\test\gtest_xml_test_utils.py","LOW",33,"B408",196
"nss\lib\ckfw\builtins\certdata.py","LOW",7,"B404",18
"nss\lib\ckfw\builtins\certdata.py","LOW",14,"B603",18
"openoffice\main\l10ntools\scripts\tool\l10ntool.py","LOW",115,"B110",213
"openoffice\main\l10ntools\scripts\tool\l10ntool.py","LOW",120,"B110",213
"openoffice\main\pyuno\source\loader\pythonloader.py","MEDIUM",101,"B102",143
"openoffice\main\pyuno\source\module\uno.py","LOW",169,"B101",338
"openoffice\main\pyuno\source\module\uno.py","LOW",170,"B101",338
"openoffice\main\scripting\source\pyprov\mailmerge.py","LOW",186,"B110",491
"openoffice\main\scripting\source\pyprov\mailmerge.py","LOW",228,"B110",491
"openoffice\main\scripting\source\pyprov\officehelper.py","LOW",57,"B311",87
"openoffice\main\scripting\source\pyprov\officehelper.py","LOW",61,"B606",87
"openoffice\main\scripting\source\pyprov\pythonscript.py","MEDIUM",454,"B102",1080
"openoffice\main\scripting\source\pyprov\pythonscript.py","MEDIUM",542,"B102",1080
"openoffice\main\solenv\bin\pchdelta.py","HIGH",64,"B605",167
"openoffice\main\toolkit\src2xml\source\srclexer.py","MEDIUM",363,"B307",508
"openoffice\main\toolkit\src2xml\source\srcparser.py","MEDIUM",435,"B307",435
"openoffice\main\toolkit\src2xml\source\srcparser.py","MEDIUM",435,"B307",435
"openssl\fuzz\helper.py","LOW",16,"B404",52
"openssl\fuzz\helper.py","LOW",49,"B603",52
"poppler\gtkdoc.py","LOW",22,"B404",451
"poppler\gtkdoc.py","HIGH",187,"B322",451
"poppler\gtkdoc.py","LOW",195,"B603",451
"poppler\regtest\Bisect.py","LOW",24,"B404",112
"poppler\regtest\Bisect.py","LOW",32,"B603",112
"poppler\regtest\Bisect.py","LOW",86,"B607",112
"poppler\regtest\Bisect.py","LOW",86,"B603",112
"poppler\regtest\HTMLReport.py","LOW",24,"B404",338
"poppler\regtest\HTMLReport.py","LOW",338,"B607",338
"poppler\regtest\HTMLReport.py","LOW",338,"B603",338
"poppler\regtest\Utils.py","MEDIUM",71,"B102",72
"poppler\regtest\backends\__init__.py","MEDIUM",53,"B303",330
"poppler\regtest\backends\cairo.py","LOW",21,"B404",41
"poppler\regtest\backends\cairo.py","LOW",35,"B603",41
"poppler\regtest\backends\postscript.py","LOW",21,"B404",38
"poppler\regtest\backends\postscript.py","LOW",35,"B603",38
"poppler\regtest\backends\splash.py","LOW",21,"B404",41
"poppler\regtest\backends\splash.py","LOW",35,"B603",41
"poppler\regtest\backends\text.py","LOW",21,"B404",51
"poppler\regtest\backends\text.py","LOW",35,"B603",51
"poppler\regtest\builder\__init__.py","LOW",23,"B404",87
"poppler\regtest\builder\__init__.py","LOW",45,"B607",87
"poppler\regtest\builder\__init__.py","LOW",45,"B603",87
"poppler\regtest\builder\autotools.py","LOW",22,"B404",64
"poppler\regtest\builder\autotools.py","LOW",47,"B603",64
"poppler\regtest\builder\autotools.py","LOW",59,"B603",64
"postgres\contrib\unaccent\generate_unaccent_rules.py","LOW",39,"B405",291
"postgres\contrib\unaccent\generate_unaccent_rules.py","LOW",148,"B101",291
"postgres\contrib\unaccent\generate_unaccent_rules.py","LOW",153,"B101",291
"postgres\contrib\unaccent\generate_unaccent_rules.py","LOW",161,"B101",291
"postgres\contrib\unaccent\generate_unaccent_rules.py","MEDIUM",173,"B314",291
"postgres\contrib\unaccent\generate_unaccent_rules.py","LOW",180,"B101",291
"Products.CMFPlone\Products\CMFPlone\CatalogTool.py","LOW",306,"B110",531
"Products.CMFPlone\Products\CMFPlone\PloneTool.py","LOW",296,"B110",1058
"Products.CMFPlone\Products\CMFPlone\RegistrationTool.py","LOW",110,"B311",528
"Products.CMFPlone\Products\CMFPlone\RegistrationTool.py","MEDIUM",117,"B303",528
"Products.CMFPlone\Products\CMFPlone\RegistrationTool.py","LOW",147,"B311",528
"Products.CMFPlone\Products\CMFPlone\RegistrationTool.py","LOW",155,"B101",528
"Products.CMFPlone\Products\CMFPlone\WorkflowTool.py","LOW",54,"B110",372
"Products.CMFPlone\Products\CMFPlone\WorkflowTool.py","LOW",79,"B110",372
"Products.CMFPlone\Products\CMFPlone\controlpanel\browser\quickinstaller.py","LOW",235,"B110",581
"Products.CMFPlone\Products\CMFPlone\earlypatches\security.py","LOW",69,"B110",70
"Products.CMFPlone\Products\CMFPlone\patches\gtbn.py","MEDIUM",64,"B102",66
"Products.CMFPlone\Products\CMFPlone\patches\templatecookcheck.py","LOW",24,"B101",32
"Products.CMFPlone\Products\CMFPlone\patterns\tinymce.py","LOW",1,"B410",234
"Products.CMFPlone\Products\CMFPlone\skins\plone_scripts\unique.py","LOW",64,"B101",79
"Products.CMFPlone\Products\CMFPlone\tests\testNavigationView.py","LOW",187,"B311",797
"Products.CMFPlone\Products\CMFPlone\tests\test_login_help.py","LOW",163,"B106",197
"Products.CMFPlone\Products\CMFPlone\tests\test_login_help.py","LOW",181,"B106",197
"Products.CMFPlone\Products\CMFPlone\tests\test_sitemap.py","LOW",3,"B410",62
"qemu\.gitlab-ci.d\check-dco.py","LOW",12,"B404",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",22,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",22,"B603",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",23,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",23,"B603",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",27,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",27,"B603",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",33,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",33,"B603",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",40,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",40,"B603",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",51,"B607",NA
"qemu\.gitlab-ci.d\check-dco.py","LOW",51,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",12,"B404",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",25,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",25,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",26,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",26,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",30,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",30,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",36,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",36,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",40,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",40,"B603",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",50,"B607",NA
"qemu\.gitlab-ci.d\check-patch.py","LOW",50,"B603",NA
"qemu\docs\conf.py","LOW",104,"B110",247
"qemu\docs\devel\conf.py","MEDIUM",11,"B102",15
"qemu\docs\interop\conf.py","MEDIUM",11,"B102",26
"qemu\docs\specs\conf.py","MEDIUM",11,"B102",16
"qemu\docs\sphinx\kerneldoc.py","LOW",32,"B404",173
"qemu\docs\sphinx\kerneldoc.py","LOW",109,"B603",173
"qemu\docs\sphinx\qapidoc.py","LOW",187,"B101",549
"qemu\docs\sphinx\qapidoc.py","LOW",232,"B101",549
"qemu\docs\sphinx\qapidoc.py","LOW",399,"B101",549
"qemu\docs\sphinx\qapidoc.py","LOW",400,"B101",549
"qemu\docs\sphinx\qapidoc.py","LOW",401,"B101",549
"qemu\docs\system\conf.py","MEDIUM",11,"B102",28
"qemu\docs\tools\conf.py","MEDIUM",11,"B102",33
"qemu\docs\user\conf.py","MEDIUM",11,"B102",15
"qemu\python\qemu\accel.py","LOW",19,"B404",84
"qemu\python\qemu\accel.py","LOW",45,"B603",84
"qemu\python\qemu\console_socket.py","LOW",98,"B101",121
"qemu\python\qemu\machine.py","LOW",27,"B404",745
"qemu\python\qemu\machine.py","LOW",202,"B101",745
"qemu\python\qemu\machine.py","LOW",220,"B101",745
"qemu\python\qemu\machine.py","LOW",223,"B101",745
"qemu\python\qemu\machine.py","LOW",227,"B603",745
"qemu\python\qemu\machine.py","LOW",315,"B101",745
"qemu\python\qemu\machine.py","LOW",408,"B603",745
"qemu\python\qemu\qmp.py","LOW",138,"B101",375
"qemu\python\qemu\qtest.py","LOW",87,"B101",159
"qemu\python\qemu\qtest.py","LOW",142,"B101",159
"qemu\scripts\block-coroutine-wrapper.py","LOW",101,"B101",167
"qemu\scripts\block-coroutine-wrapper.py","LOW",102,"B101",167
"qemu\scripts\block-coroutine-wrapper.py","LOW",103,"B101",167
"qemu\scripts\block-coroutine-wrapper.py","LOW",104,"B101",167
"qemu\scripts\check_sparse.py","LOW",8,"B404",59
"qemu\scripts\check_sparse.py","LOW",57,"B603",59
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",14,"B404",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",185,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",192,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",203,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",283,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",328,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",338,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",389,"B101",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",408,"B607",466
"qemu\scripts\codeconverter\codeconverter\patching.py","LOW",408,"B603",466
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",276,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",291,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",333,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",388,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",389,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",390,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",401,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",742,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_macros.py","LOW",833,"B101",861
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",58,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",197,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",203,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",205,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",210,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",221,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",223,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",225,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",495,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",585,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",587,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",670,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",672,"B101",969
"qemu\scripts\codeconverter\codeconverter\qom_type_info.py","LOW",949,"B101",969
"qemu\scripts\codeconverter\codeconverter\regexps.py","LOW",62,"B101",117
"qemu\scripts\codeconverter\codeconverter\regexps.py","LOW",63,"B101",117
"qemu\scripts\codeconverter\codeconverter\regexps.py","LOW",64,"B101",117
"qemu\scripts\codeconverter\codeconverter\regexps.py","LOW",65,"B101",117
"qemu\scripts\codeconverter\codeconverter\regexps.py","LOW",66,"B101",117
"qemu\scripts\codeconverter\codeconverter\test_patching.py","LOW",35,"B101",104
"qemu\scripts\codeconverter\codeconverter\test_patching.py","LOW",44,"B101",104
"qemu\scripts\codeconverter\codeconverter\test_patching.py","LOW",74,"B101",104
